,BaseABC,BaseBMO,AdaptiveBOA,BaseEPO,BaseHHO,LevyNMR,IPFA,BasePSO,ImprovedSFO,BaseSOA,BaoWOA
300,274734624161775.4,146973474782998.3,24405383.19799553,2768531718784725.0,3030.075929416287,24114.304180387793,224532.4273944595,120627790.61055523,5970.082331020632,610076.7478948946,3519.936190754982
301,274678288005652.03,146973474782998.3,24405379.23059392,2768531718784725.0,3030.075929416287,24114.304180387793,224532.4273944595,120627415.82913181,5970.082331020632,610076.7478948946,3519.936190754982
302,273975670246521.84,146973474782998.3,24405373.34902332,2768531718784725.0,3030.075929416287,24114.304180387793,224532.4273944595,120626950.55429924,5970.082331020632,610076.7478948946,3519.936190754982
303,273973785279293.66,146973474782998.3,24405373.34902332,2768531718784725.0,3030.075929416287,24114.304180387793,224532.4273944595,120626668.3250827,5970.082331020632,610076.7478948946,3519.936190754982
304,273934178610143.38,146973474782998.3,24405371.441531368,2768531718784725.0,3029.9877895715126,24114.304180387793,224532.4273944595,120626399.6183689,5970.082331020632,610072.3835464559,3519.936190754982
305,273932138705106.75,146973474782998.3,24405366.356894583,2768531718784725.0,3029.670082118063,24114.304180387793,224532.4273944595,120626181.38461566,5970.082331020632,610072.3835464559,3519.936190754982
306,273883429287358.03,146973474782998.3,24405360.342924774,2768531718784725.0,3028.6946313288886,23180.017679998666,224532.4273944595,120626018.60639289,5970.082331020632,610072.3835464559,3519.936190754982
307,273822864974302.75,146973474782998.3,24405358.11284299,2768531718784725.0,3028.0823956523905,22310.52890741946,224532.4273944595,120625959.95847362,5970.082331020632,610072.3835464559,3519.936190754982
308,273739027124126.0,146973474782998.3,24405357.208134193,2768531718784725.0,3028.0823956523905,22179.282653949882,224532.4273944595,120625865.67886022,5970.082331020632,610072.3835464559,3519.936190754982
309,273700970601425.53,146973474782998.3,24405353.765792057,2768531718784725.0,3028.0823956523905,22178.386229638058,224532.4273944595,120625761.59650728,5970.082331020632,610072.3835464559,3519.936190754982
310,273699908542431.53,146973474782998.3,24405352.883784056,2768531718784725.0,3028.0823956523905,22177.401733733364,224532.4273944595,120625616.04380983,5970.082331020632,610072.3835464559,3519.936190754982
311,273698359796814.44,146973474782998.3,24405350.741037924,2768531718784725.0,3026.4875245977464,22177.401733733364,224532.4273944595,120625518.23974535,5970.082331020632,610072.3835464559,3519.936190754982
312,273680119713386.88,146973474782998.3,24405346.30850277,2768531718784725.0,3026.4875245977464,22177.401733733364,224532.4273944595,120625428.29113656,5970.082331020632,610072.3835464559,3519.936190754982
313,273678272369733.6,146973474782998.3,24405345.278575182,2768531718784725.0,3026.4875245977464,22177.401733733364,224532.4273944595,120625370.41822611,5970.082331020632,610072.3835464559,3519.936190754982
314,273632003269926.25,146973474782998.3,24405341.091109358,2768531718784725.0,3026.4875245977464,22177.401733733364,224532.4273944595,120625351.17276846,5970.082331020632,610072.3835464559,3519.936190754982
315,273631383071244.0,146973474782998.3,24405338.098377634,2768531718784725.0,3026.4875245977464,22177.285932794966,224532.4273944595,120625341.55182624,5970.082331020632,610072.3835464559,3519.936190754982
316,273629435849142.3,146973474782998.3,24405337.171873465,2768531718784725.0,3026.4875245977464,21968.517644250016,224532.4273944595,120625340.74956748,5970.082331020632,610072.3835464559,3519.936190754982
317,273627860896462.25,146973474782998.3,24405336.668076638,2768531718784725.0,3026.4875245977464,21968.517644250016,224532.4273944595,120625329.79536328,5970.082331020632,610072.3835464559,3519.936190754982
318,273626508082395.28,146973474782998.3,24405335.232113663,2768531718784725.0,3026.4875245977464,21968.517644250016,224532.4273944595,120625324.89386511,5970.082331020632,610072.3835464559,3519.936190754982
319,273625303103985.84,146973474782998.3,24405332.65265353,2768531718784725.0,3026.4875245977464,21968.517644250016,224532.4273944595,120625320.9656206,5970.082331020632,610072.3835464559,3519.936190754982
320,273624591439224.1,146973474782998.3,24405329.713257957,2768531718784725.0,3026.4875245977464,21965.941672598627,224532.4273944595,120625314.00252461,5970.082331020632,610072.3835464559,3519.936190754982
321,272976243038051.66,146973474782998.3,24405327.579474308,2768531718784725.0,3026.4875245977464,21963.46047073125,224532.4273944595,120625303.73067388,5970.082331020632,610072.3835464559,3519.936190754982
322,272974814959283.84,146973474782998.3,24405325.93449979,2768531718784725.0,3026.4875245977464,21961.703578175457,224532.4273944595,120625294.49848561,5970.082331020632,610072.3835464559,3519.936190754982
323,272973511176644.62,146973474782998.3,24405325.93449979,2768531718784725.0,3026.4875245977464,21958.60305827427,224532.4273944595,120625283.62592971,5970.082331020632,610072.3835464559,3519.936190754982
324,272972726231063.78,146973474782998.3,24405324.023033142,2768531718784725.0,3026.2159770238295,21958.516204458243,224532.4273944595,120625272.98595652,5970.082331020632,610072.3835464559,3519.936190754982
325,272937468056223.97,146973474782998.3,24405322.29064633,2768531718784725.0,3026.2159770238295,21958.516204458243,224532.4273944595,120625256.14206281,5970.082331020632,610072.3835464559,3519.936190754982
326,272936433080090.66,146973474782998.3,24405321.043897234,2768531718784725.0,3026.2159770238295,21958.516204458243,224532.4273944595,120625238.08783014,5970.082331020632,610072.3835464559,3519.936190754982
327,272829768045814.44,146973474782998.3,24405319.41201476,2768531718784725.0,3025.3083239660996,21958.516204458243,224532.4273944595,120625220.9882863,5970.082331020632,610072.3835464559,3519.936190754982
328,272828586529557.75,146973474782998.3,24405319.122920234,2768531718784725.0,3025.3083239660996,21958.516204458243,224532.4273944595,120625203.19683571,5970.082331020632,610072.3835464559,3519.936190754982
329,272826935421433.97,146973474782998.3,24405317.18433332,2768531718784725.0,3025.3083239660996,21958.516204458243,224532.4273944595,120625177.51625377,5970.082331020632,610072.3835464559,3519.936190754982
330,272766036050254.44,146973474782998.3,24405315.343681123,2768531718784725.0,3025.118583381325,21958.516204458243,224532.4273944595,120625146.89986095,5970.082331020632,610072.3835464559,3519.936190754982
331,272751914980606.16,146973474782998.3,24405313.677706983,2768531718784725.0,3025.118583381325,21958.516204458243,224532.4273944595,120625122.26522933,5970.082331020632,610072.3835464559,3519.9361872495224
332,272724864996071.44,146973474782998.3,24405312.464040913,2768531718784725.0,3025.118583381325,21958.516204458243,224532.4273944595,120625086.90686888,5970.082331020632,610072.3835464559,3519.9361872495224
333,272724186398875.62,146973474782998.3,24405311.369726673,2768531718784725.0,3025.118583381325,21958.516204458243,224532.4273944595,120625055.39381346,5970.082331020632,610072.3835464559,3519.9361872495224
334,272393561510982.47,146973474782998.3,24405310.340879783,2768531718784725.0,3025.118583381325,21958.516204458243,224532.4273944595,120625019.83579057,5970.082331020632,610072.3835464559,3519.9361872495224
335,272392174627512.53,146973474782998.3,24405309.0004473,2768531718784725.0,3025.118583381325,20608.492476774856,224532.4273944595,120624984.5029515,5970.082331020632,610072.3835464559,3519.9361872495224
336,272391026803970.88,146973474782998.3,24405307.524130102,2768531718784725.0,3024.9168790343624,18571.84661500829,224532.4273944595,120624934.22982375,5970.082331020632,610072.3835464559,3519.9361856717633
337,272383446169806.66,146973474782998.3,24405306.466248456,2768531718784725.0,3024.9168790343624,18541.119786267453,224532.4273944595,120624884.94829252,5970.082331020632,610072.3835464559,3519.9361856717633
338,272382293195109.6,146973474782998.3,24405305.14489698,2768531718784725.0,3024.893828552662,18504.34315164023,224532.4273944595,120624838.47377938,5970.082331020632,610072.3835464559,3519.9361856717633
339,272381414514379.84,146973474782998.3,24405303.880276628,2768531718784725.0,3024.893828552662,18501.670322647456,224532.4273944595,120624779.31834832,5970.082331020632,610072.3835464559,3519.9361856717633
340,272380861679756.84,146973474782998.3,24405302.70941443,2768531718784725.0,3024.893828552662,17871.178819725013,224532.4273944595,120624735.17819731,5970.082331020632,610072.3835464559,3519.9361856717633
341,272380447915157.47,146973474782998.3,24405301.89918967,2768531718784725.0,3024.893828552662,17871.178819725013,224532.4273944595,120624680.81387599,5970.082331020632,610072.3835464559,3519.9361856717633
342,272341898297102.97,146973474782998.3,24405300.8110404,2768531718784725.0,3024.774873853717,17871.04757468374,224532.4273944595,120624617.85718301,5970.082331020632,610072.3835464559,3519.9361856717633
343,272340587809223.44,146973474782998.3,24405300.8110404,2768531718784725.0,3024.774873853717,17871.04008372836,224532.4273944595,120624566.72314718,5970.082331020632,610072.3835464559,3519.9361856717633
344,272339695038836.94,146973474782998.3,24405300.8110404,2768531718784725.0,3024.621278662987,17870.98607937005,224532.4273944595,120624506.87321621,5970.082331020632,610072.3835464559,3519.9361856717633
345,272338586481605.16,146973474782998.3,24405299.796002,2768531718784725.0,3024.621278662987,17870.93829612081,224532.4273944595,120624455.74783492,5970.082331020632,610072.3835464559,3519.9361856717633
346,272335014596111.2,146973474782998.3,24405299.796002,2768531718784725.0,3024.621278662987,17870.885653582765,224532.4273944595,120624399.65500046,5970.082331020632,610072.3835464559,3519.9361856717633
347,272334659273422.97,146973474782998.3,24405299.46299202,2768531718784725.0,3023.8969680886285,17870.885653582765,224532.4273944595,120624351.2463282,5970.082331020632,610072.3835464559,3519.9361856717633
348,272281740870121.62,146973474782998.3,24405298.597827952,2768531718784725.0,3023.885658573016,17870.785136981005,224532.4273944595,120624285.6737549,5970.082331020632,610072.3835464559,3519.9361856717633
349,272266870952866.25,146973474782998.3,24405297.754062176,2768531718784725.0,3022.453621133,17870.32310119991,224532.4273944595,120624259.6803641,5970.082331020632,610072.3835464559,3519.9361856717633
350,272265581259594.56,146973474782998.3,24405296.966058925,2768531718784725.0,3022.453621133,17870.051185576212,224532.4273944595,120624243.56852312,5970.082331020632,610072.3835464559,3519.9361856717633
351,272246061002805.9,146973474782998.3,24405296.60941658,2768531718784725.0,3022.453621133,17870.041404677966,224532.4273944595,120624243.17814592,5970.082331020632,610072.3835464559,3519.9361856717633
352,272244829642437.47,146973474782998.3,24405296.200395104,2768531718784725.0,3022.453621133,17870.041404677966,224532.4273944595,120624243.17814592,5970.082331020632,610072.3835464559,3519.9361856717633
353,272242236085030.12,146973474782998.3,24405296.023674384,2768531718784725.0,3022.453621133,17870.041204667803,224532.4273944595,120624242.48688723,5970.082331020632,610072.3835464559,3519.9361856717633
354,272236147504164.38,146973474782998.3,24405295.360393323,2768531718784725.0,3022.453621133,17870.040731273682,224532.4273944595,120624242.2947358,5970.082331020632,610072.3835464559,3519.9361856717633
355,272231749383777.16,146973474782998.3,24405294.93100918,2768531718784725.0,3022.453621133,17870.03918988057,224532.4273944595,120624242.2947358,5970.082331020632,610072.3835464559,3519.9361856717633
356,272208784361157.88,146973474782998.3,24405294.385032117,2768531718784725.0,3022.453621133,17870.039071440962,224532.4273944595,120624242.2947358,5970.082331020632,610072.3835464559,3519.9361856717633
357,272208250944713.75,146973474782998.3,24405294.13844663,2768531718784725.0,3021.845874358937,17870.039071440962,224532.4273944595,120624242.2947358,5970.082331020632,610072.3835464559,3519.9361856717633
358,272198345069810.9,146973474782998.3,24405293.65216007,2768531718784725.0,3021.845874358937,17870.039063035496,224532.4273944595,120624242.2947358,5970.082331020632,610072.3835464559,3519.9361856717633
359,271779861237030.8,146973474782998.3,24405293.14439251,2768531718784725.0,3021.845874358937,17870.039063035496,224532.4273944595,120624242.12735428,5970.082331020632,610072.3835464559,3519.9361856717633
360,271777127201909.25,146973474782998.3,24405292.66778922,2768531718784725.0,3021.845874358937,17870.039002612462,224532.4273944595,120624242.09964319,5970.082331020632,610072.3835464559,3519.9361856717633
361,271451238036861.38,146973474782998.3,24405292.480131924,2768531718784725.0,3021.845874358937,17870.039002612462,224532.4273944595,120624241.9537695,5970.082331020632,610072.3835464559,3519.9361856717633
362,271439414856079.94,146973474782998.3,24405292.374695305,2768531718784725.0,3021.845874358937,17870.039002612462,224532.4273944595,120624241.87638755,5970.082331020632,610072.3835464559,3519.9361856717633
363,271419658138660.44,146973474782998.3,24405291.93161331,2768531718784725.0,3021.764996817124,17870.039002612462,224532.4273944595,120624241.52394849,5970.082331020632,610072.3835464559,3519.9361856717633
364,271407561727628.56,146973474782998.3,24405291.832643636,2768531718784725.0,3021.764996817124,17870.039002612462,224532.4273944595,120624241.2562096,5970.082331020632,610072.3835464559,3519.9361856717633
365,271296688901395.3,146973474782998.3,24405291.773927353,2768531718784725.0,3021.671868210273,17870.039002445395,224532.4273944595,120624241.19543251,5970.082331020632,610072.3835464559,3519.9361856717633
366,271287897753576.66,146973474782998.3,24405291.703866158,2768531718784725.0,3020.6324949396344,17870.03825808141,224532.4273944595,120624241.0442372,5970.082331020632,610072.3835464559,3519.9361856717633
367,271287151706663.25,146973474782998.3,24405291.3629466,2768531718784725.0,3020.6324949396344,17870.03825808141,224532.4273944595,120624240.97272173,5970.082331020632,610072.3835464559,3519.9361856717633
368,271073525110028.66,146973474782998.3,24405291.132012382,2768531718784725.0,3020.6324949396344,17870.03825808141,224532.4273944595,120624240.93654178,5970.082331020632,610072.3835464559,3519.9361856717633
369,271072841720269.16,146973474782998.3,24405290.874614194,2768531718784725.0,3020.6324949396344,17870.03825808141,224532.4273944595,120624240.4988083,5970.082331020632,610072.3835464559,3519.9361856717633
370,271058559620552.0,146973474782998.3,24405290.57298711,2768531718784725.0,3020.241877731393,17870.03825808141,224532.4273944595,120624239.77584606,5970.082331020632,610072.3835464559,3519.936184063212
371,271058073559056.2,146973474782998.3,24405290.45832979,2768531718784725.0,3020.1244486082815,17870.03825808141,224532.4273944595,120624238.98163207,5970.082331020632,610072.3835464559,3519.936184063212
372,271048545262844.4,146973474782998.3,24405290.197565734,2768531718784725.0,3020.1244486082815,17870.03825808141,224532.4273944595,120624238.51404703,5970.082331020632,610072.3835464559,3519.936184063212
373,271039515126450.2,146973474782998.3,24405289.98779467,2768531718784725.0,3020.1244486082815,17870.03825808141,224532.4273944595,120624237.49681169,5970.082331020632,610072.3835464559,3519.936184063212
374,271039239460858.9,146973474782998.3,24405289.869551122,2768531718784725.0,3020.1244486082815,17870.03825808141,224532.4273944595,120624236.15451482,5970.082331020632,610072.3835464559,3519.936184063212
375,271022888534296.5,146973474782998.3,24405289.67770323,2768531718784725.0,3020.1244486082815,17870.03825808141,224532.4273944595,120624234.74835442,5970.082331020632,610072.3835464559,3519.9361814674658
376,271007949286869.4,146973474782998.3,24405289.457780786,2768531718784725.0,3020.1244486082815,17870.03825808141,224532.4273944595,120624231.99283372,5970.082331020632,610072.3835464559,3519.9361814674658
377,271005842580327.06,146973474782998.3,24405289.258964404,2768531718784725.0,3020.1244486082815,17870.038258075452,224532.4273944595,120624230.81957734,5970.082331020632,610072.3835464559,3519.9361814674658
378,270986101438970.94,146973474782998.3,24405289.044689216,2768531718784725.0,3020.1244486082815,17870.038258075452,224532.4273944595,120624229.50662054,5970.082331020632,610072.3835464559,3519.9361814674658
379,270981290526681.34,146973474782998.3,24405289.029117543,2768531718784725.0,3020.070219904676,17870.038258075452,224532.4273944595,120624227.62576035,5970.082331020632,610072.3835464559,3519.9361814674658
380,270910249363841.78,146973474782998.3,24405288.836684465,2768531718784725.0,3019.825059827945,17870.038258075452,224532.4273944595,120624226.05215426,5970.082331020632,610072.3835464559,3519.9361814674658
381,270908528921378.06,146973474782998.3,24405288.650220796,2768531718784725.0,3019.825059827945,17870.038258075452,224532.4273944595,120624223.68747687,5970.082331020632,610072.3835464559,3519.9361814674658
382,270907950010939.12,146973474782998.3,24405288.605313335,2768531718784725.0,3019.825059827945,17870.038258075452,224532.4273944595,120624221.54548022,5970.082331020632,610072.3835464559,3519.9361814674658
383,270898200694898.3,146973474782998.3,24405288.467740342,2768531718784725.0,3019.825059827945,17870.038258073437,224532.4273944595,120624219.81603579,5970.082331020632,610072.3835464559,3519.9361814674658
384,270897326870971.06,146973474782998.3,24405288.340980295,2768531718784725.0,3019.825059827945,17870.038258073437,224532.4273944595,120624218.05416001,5970.082331020632,610072.3835464559,3519.9361814674658
385,270897232721792.1,146973474782998.3,24405288.310127575,2768531718784725.0,3019.825059827945,17870.038258073437,224532.4273944595,120624216.18640053,5970.082331020632,610072.3835464559,3519.9361814674658
386,270896868573245.8,146973474782998.3,24405288.22940235,2768531718784725.0,3019.825059827945,17870.038258073437,224532.4273944595,120624212.23481894,5970.082331020632,610072.3835464559,3519.9361814674658
387,270896286870669.0,146973474782998.3,24405288.182317697,2768531718784725.0,3019.721573308834,17870.038258073437,224532.4273944595,120624210.41983551,5970.082331020632,610072.3835464559,3519.9361814674658
388,270884457986132.88,146973474782998.3,24405288.11570469,2768531718784725.0,3019.721573308834,17870.038258073437,224532.4273944595,120624205.22661754,5970.082331020632,610072.3835464559,3519.9361814674658
389,270883951286415.44,146973474782998.3,24405288.042896584,2768531718784725.0,3019.6615531543844,17870.03825807298,224532.4273944595,120624201.11418933,5970.082331020632,610072.3835464559,3519.9361814674658
390,270883489276825.6,146973474782998.3,24405287.91296869,2768531718784725.0,3019.6615531543844,17861.0879439145,224532.4273944595,120624198.02224672,5970.082331020632,610072.3835464559,3519.9361814674658
391,270868045226039.1,146973474782998.3,24405287.84661676,2768531718784725.0,3019.6615531543844,17743.137301411676,224532.4273944595,120624192.49828887,5970.082331020632,610072.3835464559,3519.9361814674658
392,270867669905254.66,146973474782998.3,24405287.760004032,2768531718784725.0,3019.641076166731,17738.000993214373,224532.4273944595,120624189.08187352,5970.082331020632,610072.3835464559,3519.936180917108
393,270864027838609.25,146973474782998.3,24405287.65849103,2768531718784725.0,3019.641076166731,17736.912865922444,224532.4273944595,120624184.33753568,5970.082331020632,610072.3835464559,3519.936180917108
394,270863792073287.22,146973474782998.3,24405287.551348984,2768531718784725.0,3019.641076166731,17736.912865922422,224532.4273944595,120624178.30898109,5970.082331020632,610072.3835464559,3519.936180917108
395,270849316507070.25,146973474782998.3,24405287.551348984,2768531718784725.0,3019.641076166731,17736.912865922422,224532.4273944595,120624173.37055688,5970.082331020632,610072.3835464559,3519.936180917108
396,270848602903297.47,146973474782998.3,24405287.469122134,2768531718784725.0,3019.2961106051116,17736.912865922422,224532.4273944595,120624167.89857508,5970.082331020632,610072.3835464559,3519.936180917108
397,270845120716766.44,146973474782998.3,24405287.42867354,2768531718784725.0,3019.2961106051116,17736.912865922422,224532.4273944595,120624163.10266179,5970.082331020632,610072.3835464559,3519.936180917108
398,270817322498068.84,146973474782998.3,24405287.419956677,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624157.82444426,5970.082331020632,610072.3835464559,3519.936180917108
399,270817149007462.8,146973474782998.3,24405287.404874567,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624153.97297645,5970.082331020632,610072.3835464559,3519.936180917108
400,270810807487570.12,146973474782998.3,24405287.35156682,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624147.75112532,5970.082331020632,610072.3835464559,3519.936180917108
401,270804550434171.97,146973474782998.3,24405287.2838497,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624139.56869087,5970.082331020632,610072.3835464559,3519.936180917108
402,270804323244124.6,146973474782998.3,24405287.2838497,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624135.89987145,5970.082331020632,610072.3835464559,3519.936180024937
403,270794095814231.56,146973474782998.3,24405287.2838497,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624127.91160166,5970.082331020632,610072.3835464559,3519.936180024937
404,270793762804100.38,146973474782998.3,24405287.22812797,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624122.95335701,5970.082331020632,610072.3835464559,3519.936180024937
405,270793447321634.53,146973474782998.3,24405287.172977567,2768531718784725.0,3019.2961106051116,17721.891733263496,224532.4273944595,120624113.6456971,5970.082331020632,610072.3835464559,3519.936180024937
406,270793164449837.1,146973474782998.3,24405287.11476214,2768531718784725.0,3019.2961106051116,17721.891733263496,205840.9049792005,120624106.04311693,5970.082331020632,610072.3835464559,3519.936180024937
407,270783687574158.3,146973474782998.3,24405287.082416866,2768531718784725.0,3019.2961106051116,17721.883095497724,205840.9049792005,120624092.69111446,5970.082331020632,610072.3835464559,3519.936180024937
408,270774237546525.06,146973474782998.3,24405287.03796499,2768531718784725.0,3019.0637517194787,17721.845608019332,205840.9049792005,120624086.56851427,5970.082331020632,610072.3835464559,3519.9361745585556
409,270773937739967.9,146973474782998.3,24405286.986672338,2768531718784725.0,3019.021507591985,17721.845608019332,205840.9049792005,120624076.42965396,5970.082331020632,610072.3835464559,3519.9361745585556
410,270773694118245.78,146973474782998.3,24405286.946189262,2768531718784725.0,3019.021507591985,17721.845608019332,205840.9049792005,120624071.21862838,5970.082331020632,610072.3835464559,3519.9361745585556
411,270635594281535.53,146973474782998.3,24405286.946189262,2768531718784725.0,3019.021507591985,16978.88923939477,205840.9049792005,120624057.83881181,5970.082331020632,610072.3835464559,3519.9361745585556
412,270635209730309.2,146973474782998.3,24405286.905676678,2768531718784725.0,3019.021507591985,15897.882342904824,205840.9049792005,120624046.48354201,5970.082331020632,610072.3835464559,3519.9361745585556
413,270635103043511.94,146973474782998.3,24405286.88375827,2768531718784725.0,3019.021507591985,15739.749193045112,205840.9049792005,120624038.03644297,5970.082331020632,610072.3835464559,3519.9361745585556
414,270634247806184.56,146973474782998.3,24405286.840803582,2768531718784725.0,3019.021507591985,14806.265145644707,205840.9049792005,120624029.87990837,5970.082331020632,610072.3835464559,3519.9361744027974
415,270633974053242.3,146973474782998.3,24405286.802820988,2768531718784725.0,3019.021507591985,14739.094950657469,205840.9049792005,120624015.1200884,5970.082331020632,610072.3835464559,3519.9361744027974
416,270633775524179.06,146973474782998.3,24405286.76507255,2768531718784725.0,3019.021507591985,14739.094950657469,205840.9049792005,120624001.4588413,5970.082331020632,610072.3835464559,3519.9361744027974
417,270628140116585.34,146973474782998.3,24405286.741686635,2768531718784725.0,3019.021507591985,14739.094950657469,205840.9049792005,120623989.61679003,5970.082331020632,610072.3835464559,3519.9361744027974
418,270627471822849.84,146973474782998.3,24405286.71953555,2768531718784725.0,3019.021507591985,14739.094950657469,205840.9049792005,120623977.29168032,5970.082331020632,610072.3835464559,3519.9361744027974
419,270627216148869.94,146973474782998.3,24405286.685793046,2768531718784725.0,3019.021507591985,14739.094950657469,205840.9049792005,120623964.98461631,5970.082331020632,610072.3835464559,3519.9361744027974
420,270626942625430.88,146973474782998.3,24405286.656033434,2768531718784725.0,3019.021507591985,14739.091113964605,205840.9049792005,120623946.17118141,5970.082331020632,610072.3835464559,3519.9361744027974
421,270380721031832.22,146973474782998.3,24405286.625876807,2768531718784725.0,3019.021507591985,14737.885394932371,205840.9049792005,120623931.23037565,5970.082331020632,610072.3835464559,3519.9361744027974
422,270380535924902.78,146973474782998.3,24405286.596292388,2768531718784725.0,3019.021507591985,14737.869986607007,205840.9049792005,120623917.13429794,5970.082331020632,610072.3835464559,3519.9361744027974
423,270380148369551.1,146973474782998.3,24405286.5942716,2768531718784725.0,3019.0146898895036,14737.727109138352,205840.9049792005,120623901.91081709,5970.082331020632,610072.3835464559,3519.9361744027974
424,270379799996337.94,146973474782998.3,24405286.594208315,2768531718784725.0,3019.0146898895036,14575.092837800223,205840.9049792005,120623885.81491959,5970.082331020632,610072.3835464559,3519.9361744027974
425,270373714471883.56,146973474782998.3,24405286.57597336,2768531718784725.0,3019.0146898895036,14575.092837800223,205840.9049792005,120623870.93693925,5970.082331020632,610072.3835464559,3519.9361744027974
426,270351425537779.0,146973474782998.3,24405286.55894064,2768531718784725.0,3019.0007654177857,14573.19401753725,205840.9049792005,120623857.61815576,5970.082331020632,610072.3835464559,3519.9361744027974
427,270350980963625.28,146973474782998.3,24405286.545749057,2768531718784725.0,3019.0007654177857,14572.382243396143,205840.9049792005,120623843.61119239,5970.082331020632,610072.3835464559,3519.9361744027974
428,270350696328276.6,146973474782998.3,24405286.529836673,2768531718784725.0,3018.9993480177122,14572.278937928777,205840.9049792005,120623831.92315313,5970.082331020632,610072.3835464559,3519.9361744027974
429,270350416045555.0,146973474782998.3,24405286.52376233,2768531718784725.0,3018.9993480177122,14572.278937928777,205840.9049792005,120623819.44607611,5970.082331020632,610072.3835464559,3519.9361744027974
430,270330334666904.44,146973474782998.3,24405286.507058702,2768531718784725.0,3018.9993480177122,14572.278937928777,205840.9049792005,120623806.21947509,5970.082331020632,610072.3835464559,3519.9361744027974
431,270330082074548.75,146973474782998.3,24405286.487162553,2768531718784725.0,3018.9993480177122,14572.251679416731,205840.9049792005,120623798.97821578,5970.082331020632,610072.3835464559,3519.9361744027974
432,270329847011751.66,146973474782998.3,24405286.480736904,2768531718784725.0,3018.9993480177122,14211.687089568974,205840.9049792005,120623793.07538038,5970.082331020632,610050.164019995,3519.9361744027974
433,270320037557608.25,146973474782998.3,24405286.46505205,2768531718784725.0,3018.9993480177122,14211.687089568974,205840.9049792005,120623788.11081153,5970.082331020632,610050.164019995,3519.9361744027974
434,270319720043138.25,146973474782998.3,24405286.463162664,2768531718784725.0,3018.9993480177122,14211.687089568974,205840.9049792005,120623784.31214355,5970.082331020632,610050.164019995,3519.9361744027974
435,270319521315610.4,146973474782998.3,24405286.45067412,2768531718784725.0,3018.9993480177122,14211.687089568974,205840.9049792005,120623779.93059228,5970.082331020632,610050.164019995,3519.9361744027974
436,270319205358914.06,146973474782998.3,24405286.435809337,2768531718784725.0,3018.9993480177122,14211.687089568974,205840.9049792005,120623777.64345337,5970.082331020632,610050.164019995,3519.9361744027974
437,270116944268253.84,146973474782998.3,24405286.429818302,2768531718784725.0,3018.9993480177122,14211.656965072501,205840.9049792005,120623777.5870783,5970.082331020632,610050.164019995,3519.9361744027974
438,270116650872866.84,146973474782998.3,24405286.42115562,2768531718784725.0,3018.9993480177122,14211.656965072501,205840.9049792005,120623777.5870783,5970.082331020632,610050.164019995,3519.9361744027974
439,270116450123645.75,146973474782998.3,24405286.41809755,2768531718784725.0,3018.9993480177122,14211.56134971038,205840.9049792005,120623777.5870783,5970.082331020632,610050.164019995,3519.9361744027974
440,270116142583287.4,146973474782998.3,24405286.41809755,2768531718784725.0,3018.9993480177122,14210.70284750359,205840.9049792005,120623777.57281756,5970.082331020632,610050.164019995,3519.9361744027974
441,270115830938346.66,146973474782998.3,24405286.413295053,2768531718784725.0,3018.959660206787,14210.70284750359,205840.9049792005,120623777.57281756,5970.082331020632,610050.164019995,3519.9361744027974
442,270115624339425.6,146973474782998.3,24405286.40144635,2768531718784725.0,3018.959660206787,14210.696016128013,195938.61564535578,120623777.57281756,5970.082331020632,610050.164019995,3519.9361744027974
443,270112677477198.56,146973474782998.3,24405286.390339915,2768531718784725.0,3018.959660206787,14210.696016128013,195938.61564535578,120623777.57281756,5970.082331020632,610050.164019995,3519.9361744027974
444,270112509099875.44,146973474782998.3,24405286.380892016,2768531718784725.0,3018.959660206787,14210.696016128013,195938.61564535578,120623777.57281756,5970.082331020632,610050.164019995,3519.9361744027974
445,270108286557052.97,146973474782998.3,24405286.370235674,2768531718784725.0,3018.780960333139,14210.696016128013,195938.61564535578,120623777.57263875,5970.082331020632,610050.164019995,3519.9361744027974
446,270107944381288.94,146973474782998.3,24405286.360213317,2768531718784725.0,3018.780960333139,14210.696016128013,195938.61564535578,120623777.57263875,5970.082331020632,610050.164019995,3519.9361744027974
447,270107706465396.8,146973474782998.3,24405286.35082861,2768531718784725.0,3018.780960333139,14210.696016128013,195938.61564535578,120623777.57257852,5970.082331020632,610050.164019995,3519.9361744027974
448,270107557084034.3,146973474782998.3,24405286.341860395,2768531718784725.0,3018.780960333139,14210.696016128013,195938.61564535578,120623777.57257852,5970.082331020632,610050.164019995,3519.9361744027974
449,270107353934788.3,146973474782998.3,24405286.339843065,2768531718784725.0,3018.659786551443,14210.696016128013,195938.61564535578,120623777.57257852,5970.082331020632,610050.164019995,3519.9361744027974
450,270107148715060.3,146973474782998.3,24405286.334280267,2768531718784725.0,3018.4612740584707,14210.696016128013,195938.61564535578,120623777.57257852,5970.082331020632,610050.164019995,3519.9361744027974
